vehicle_age,odometer_km,engine_hours,load_factor,avg_speed_kmh,idle_time_pct,tire_pressure_ok,ac_usage,maintenance_score,fuel_efficiency_kml
13.6,312695,8218,0.45,62.4,19.9,1,1,86.2,4.49
1.4,38549,516,0.45,45.0,27.9,1,0,61.1,7.82
4.8,154201,3338,0.8,33.4,6.2,1,0,76.8,5.61
14.3,311196,9870,0.65,63.4,19.5,1,1,60.2,2.59
14.3,476423,5970,0.91,56.5,33.6,1,1,98.2,3.42
8.6,140132,3822,0.45,50.1,18.6,1,1,94.0,6.84
9.5,153843,7288,0.75,57.4,26.1,0,0,74.1,5.35
6.7,165861,4795,0.8,32.5,12.3,0,1,86.9,4.56
4.4,104838,2854,0.32,67.6,19.6,1,0,94.6,7.25
4.9,112851,1682,0.52,76.9,37.5,1,1,54.6,4.46
10.1,275149,5136,0.59,73.5,24.8,1,1,74.8,4.27
11.3,259776,6542,0.48,39.3,36.6,1,0,68.9,3.99
11.9,235176,4675,0.46,44.4,36.6,1,1,86.3,5.28
11.8,269300,6208,0.75,68.5,38.0,1,1,62.7,2.44
1.4,53865,822,0.37,55.7,36.3,0,1,82.5,7.49
7.4,187468,3439,0.77,52.9,5.1,1,1,64.2,7.76
0.9,22550,596,0.95,75.6,37.7,1,1,46.7,3.59
8.2,242455,5937,0.65,52.2,9.8,1,1,46.4,5.96
6.6,262160,3059,0.69,50.9,6.4,1,0,47.1,5.92
13.3,280160,9578,0.26,22.5,6.9,1,0,42.0,4.91
5.3,168608,1852,0.89,24.2,17.2,1,0,72.0,4.62
1.8,57772,1262,0.43,20.4,26.7,0,0,80.3,6.2
2.1,64739,807,0.69,74.8,19.1,0,1,47.6,5.03
11.4,196635,3900,0.98,44.5,5.9,1,1,76.7,5.33
9.3,296020,5758,0.68,48.1,21.7,0,1,75.9,4.27
1.5,25183,813,0.78,70.7,20.5,0,0,48.8,5.91
1.3,37726,951,0.56,56.6,31.5,1,1,64.2,7.54
10.5,352127,5064,0.25,56.6,14.8,1,1,85.3,6.75
1.1,22128,484,0.84,37.8,12.6,1,0,41.0,5.32
12.3,444304,6785,0.23,70.0,14.0,1,1,48.8,4.17
10.6,166943,5593,0.76,29.9,15.6,0,1,99.7,4.6
1.2,44045,576,0.22,23.2,26.0,1,1,84.0,7.51
1.3,33733,823,0.89,31.5,21.5,1,1,67.8,5.8
14.8,302499,10060,0.33,36.1,16.8,1,1,77.8,4.9
5.6,102987,4079,0.61,36.9,18.1,0,1,90.8,4.56
5.6,215895,4372,0.68,60.2,18.0,1,0,90.5,5.48
12.2,205028,5283,0.57,33.1,39.0,1,1,59.5,3.48
14.2,283853,9350,0.47,60.6,13.2,1,1,69.5,3.71
14.8,350458,7353,0.57,25.5,33.6,1,1,78.3,3.39
11.3,344737,7216,0.45,28.8,29.8,1,0,44.3,4.35
5.6,161528,3036,0.55,50.5,5.2,0,1,96.7,8.26
1.3,22722,998,0.49,75.3,39.8,1,1,66.0,5.79
11.7,259294,7746,0.65,71.6,31.5,1,0,62.3,3.19
8.4,175636,6502,0.39,78.1,28.9,1,1,94.4,5.43
6.4,129421,4566,0.99,59.0,19.2,1,1,47.1,4.59
13.6,343671,10216,0.6,60.5,24.4,1,1,42.4,2.26
1.7,54377,1180,0.36,57.5,13.9,1,0,81.1,8.67
7.4,151012,3913,0.58,57.4,6.2,1,0,63.1,7.37
0.2,4116,73,0.89,28.8,34.3,1,1,85.9,5.14
7.0,174151,3411,0.22,52.6,36.4,1,1,44.1,6.17
0.8,33285,262,0.74,43.2,10.7,1,0,63.0,8.48
1.8,69271,1002,0.64,46.6,32.5,1,0,54.1,6.43
1.8,61707,974,0.34,51.4,30.9,1,0,84.4,8.33
9.7,204905,5479,0.85,27.7,11.2,0,1,53.6,3.29
11.2,186895,8807,0.5,41.6,19.8,0,1,67.5,5.68
8.8,200585,6613,0.44,23.8,19.8,1,1,89.1,5.73
14.4,312752,5497,0.86,78.8,31.6,1,1,94.9,3.12
5.6,155467,2724,0.71,27.1,34.3,1,1,83.4,4.8
4.3,147613,2194,0.92,35.5,8.3,1,1,65.8,5.32
13.0,475012,6257,0.7,73.5,24.7,0,0,74.3,2.0
3.4,121150,2345,0.79,49.0,31.7,1,1,81.4,5.76
14.4,346643,8120,0.87,28.1,32.5,1,1,92.5,2.03
0.2,5867,107,0.24,43.1,10.2,1,1,93.3,9.98
14.5,332002,10569,0.82,27.0,23.4,1,1,95.9,2.47
0.6,10697,455,0.69,32.0,35.0,1,0,88.6,6.23
13.4,434955,4894,0.26,23.1,16.1,0,0,48.8,3.85
7.9,120678,5200,0.61,46.3,19.9,1,1,84.9,5.77
14.9,375781,7711,0.27,68.4,33.2,1,0,88.9,3.45
1.1,25719,495,0.79,55.2,8.1,1,0,92.7,9.15
8.3,268629,2700,0.64,56.4,35.1,1,1,95.5,5.96
14.5,496614,7904,0.96,32.0,15.9,0,1,70.5,2.0
7.8,177349,3748,0.35,40.6,5.1,1,0,79.3,7.64
9.4,333179,4020,0.68,70.7,13.2,1,0,40.6,2.7
10.4,233228,6756,0.37,25.3,8.1,0,0,74.4,6.13
6.8,178349,4669,0.69,71.5,8.2,1,1,68.4,5.29
9.4,312293,3976,0.78,49.0,29.2,1,1,97.7,6.24
8.8,283302,2846,0.78,70.2,12.5,1,0,94.1,4.95
13.5,536426,9792,0.85,39.1,37.7,1,1,87.9,2.0
0.7,14063,208,0.88,40.3,23.1,1,0,43.4,7.21
4.2,132999,3239,0.26,65.1,21.1,1,0,64.1,7.26
14.3,431136,8751,0.47,67.1,20.2,0,1,81.8,3.46
13.4,505814,6155,0.75,33.8,29.2,0,0,41.8,2.0
6.8,129241,2893,0.6,78.4,20.8,0,1,54.1,4.35
9.3,314360,2832,0.35,25.1,9.5,1,1,93.3,5.25
4.2,121521,1738,0.64,24.1,35.8,1,0,47.8,4.28
2.8,61704,1041,0.53,55.7,20.0,1,1,43.1,7.06
7.0,186830,4216,0.51,63.4,7.6,1,1,74.8,6.52
5.3,123732,2031,0.85,77.7,23.5,1,1,96.8,4.86
8.8,258118,4940,0.53,44.3,27.7,1,1,90.1,6.65
1.2,43405,694,0.22,21.5,14.6,1,1,98.5,7.94
14.6,427262,6563,0.25,56.2,33.0,1,0,85.2,5.99
14.8,455527,4697,0.88,37.4,28.4,1,1,66.2,2.04
10.5,292900,3337,0.97,46.0,27.8,1,0,96.8,5.38
8.0,130908,2518,0.75,49.3,19.7,1,0,65.6,6.74
4.6,96672,3109,0.49,23.9,38.7,0,1,61.0,4.69
12.2,333250,5603,0.95,49.2,14.6,1,0,66.9,5.33
10.3,233725,7171,0.73,45.6,25.2,1,0,88.8,6.91
2.4,47673,1258,0.88,62.8,15.8,0,1,95.1,6.42
13.7,377169,7194,0.81,58.7,31.1,0,1,61.5,3.4
12.3,284642,6865,0.5,31.1,6.7,1,0,67.7,4.74
14.2,305636,9353,0.58,32.4,6.6,1,0,93.9,5.12
10.9,289558,4754,0.35,35.1,33.4,1,0,42.8,2.75
9.2,168678,3320,0.43,30.7,20.2,1,0,87.0,6.07
6.3,239613,3626,0.82,59.4,16.9,1,1,67.3,5.35
14.0,513363,6485,0.92,79.7,26.3,1,1,62.6,2.17
13.0,424681,6771,0.78,59.1,29.6,0,1,66.8,4.38
0.7,11975,423,0.57,56.4,12.0,1,1,65.1,7.51
0.4,13604,216,0.27,44.6,11.5,1,1,85.4,9.44
5.6,198767,3445,0.25,38.8,38.5,1,1,95.7,5.0
12.2,415742,6956,0.5,74.7,25.6,1,1,69.5,2.52
14.8,264331,9921,0.57,78.1,18.7,0,1,90.0,3.57
2.3,70164,1473,0.69,49.8,33.1,0,1,83.9,6.78
8.9,319566,5054,0.21,37.4,23.4,0,1,59.8,4.8
5.7,168166,3653,0.99,66.2,13.5,1,1,75.2,4.67
14.5,453341,10719,0.49,27.9,12.2,1,1,80.0,2.99
12.6,334225,6520,0.88,65.9,18.9,1,0,41.4,2.75
12.6,354835,6368,0.63,69.1,35.1,1,1,63.8,2.0
7.0,111498,4796,0.3,27.5,7.2,1,1,99.6,6.37
6.2,192730,3679,0.84,78.6,12.6,1,1,78.2,4.43
4.1,69867,1376,0.77,79.1,36.3,1,1,60.1,4.77
0.8,21881,631,0.62,76.2,9.3,1,1,55.0,6.76
13.0,289462,4091,0.61,49.8,27.0,0,0,52.6,4.52
12.2,349170,8221,0.27,34.8,12.5,1,1,64.1,4.28
15.0,274953,10188,0.72,54.9,26.2,1,0,51.6,4.04
14.9,482737,11609,0.93,45.2,18.4,1,1,48.1,2.44
8.3,290563,2725,0.27,32.4,8.6,1,0,61.8,6.58
11.5,220129,6903,0.41,45.4,25.4,1,0,76.4,7.34
14.2,249529,7283,0.92,59.8,28.9,0,0,48.8,3.63
12.7,237534,5930,0.43,24.3,28.8,0,1,42.7,3.29
3.7,137012,1281,0.72,40.0,27.3,1,0,42.1,6.02
6.8,190612,3929,0.63,21.1,22.5,1,0,56.0,3.93
1.9,51693,1045,0.68,65.0,23.2,1,0,51.4,5.21
14.3,252840,5041,0.53,58.4,27.2,1,0,72.4,5.02
9.1,284043,5512,0.44,23.8,29.2,1,0,67.3,4.28
3.4,125868,2294,0.24,77.9,27.9,1,0,59.5,5.9
10.1,359743,6888,0.8,21.4,25.5,1,1,90.0,3.57
9.3,284197,6979,0.8,55.4,10.5,1,1,70.3,5.32
5.4,90697,2712,0.74,66.6,12.4,1,1,45.5,6.06
1.7,30337,1323,0.71,67.3,14.1,1,1,57.7,5.23
10.1,163522,7381,0.39,22.1,37.2,1,1,98.4,5.16
7.8,167307,3498,0.22,74.4,31.6,0,1,98.6,5.25
11.6,213062,4398,0.85,75.1,24.4,1,0,55.3,3.53
7.8,167762,4039,0.59,53.7,13.8,1,1,50.0,6.51
12.8,314793,6403,0.45,48.9,8.9,1,0,69.7,6.45
8.3,319344,4867,0.28,22.7,36.5,1,1,68.9,3.68
8.4,254605,4979,0.25,53.7,36.2,1,1,64.6,5.76
13.1,471741,8876,0.48,44.6,8.9,0,0,71.8,5.49
6.1,198264,3359,0.84,66.4,32.9,1,1,53.9,3.47
2.0,35807,708,0.93,44.2,20.6,1,1,46.9,5.75
0.4,14419,315,0.92,61.0,16.3,1,0,74.2,6.81
11.3,247807,5152,0.94,26.1,30.9,0,1,96.0,2.0
9.3,288236,7310,0.93,28.0,26.5,1,1,48.3,2.54
10.6,248442,3791,0.62,28.4,32.3,1,0,82.3,3.59
3.2,127593,2489,0.38,22.7,7.6,0,0,66.3,6.74
2.0,44161,707,0.84,52.5,16.2,1,1,57.6,7.42
0.2,4795,91,0.37,67.6,16.2,1,1,91.2,6.94
5.3,201238,1700,0.41,56.6,16.5,1,0,67.4,8.67
8.8,138183,5774,0.39,54.5,22.6,1,1,75.0,6.86
5.9,190732,4267,0.61,60.8,14.9,1,0,66.6,5.69
6.6,217424,3393,0.46,40.4,20.6,0,1,44.9,5.07
13.6,487018,10365,0.32,41.7,17.9,1,1,75.7,5.39
5.2,205615,3109,0.56,38.9,30.7,1,1,65.1,5.04
7.7,303691,4742,0.9,62.7,26.1,1,1,45.2,2.99
11.8,195505,8495,0.66,29.7,27.9,1,0,75.7,4.1
5.9,211433,2667,0.9,20.8,12.4,1,0,40.6,4.28
9.3,290742,4452,0.36,55.8,16.4,0,1,52.5,5.08
12.9,403373,9740,0.33,76.5,5.7,1,0,86.9,4.67
14.2,259344,10689,0.66,56.6,8.8,1,1,42.3,5.52
2.2,68951,1739,0.57,67.0,14.3,0,1,78.8,6.54
13.9,549866,10437,0.73,60.4,7.3,0,0,97.0,4.04
7.4,278996,2685,0.84,49.8,26.1,1,1,50.3,4.36
3.9,100631,2758,0.8,63.1,39.9,1,0,65.0,4.24
6.9,110184,3477,0.95,69.4,8.5,1,1,74.5,5.53
14.7,353655,11693,0.52,33.5,33.7,1,0,67.0,2.38
7.4,263500,3962,0.37,40.2,9.2,1,0,77.2,8.24
4.9,160451,2845,0.64,33.4,28.4,1,1,64.2,4.35
9.5,251621,5367,0.29,47.1,27.5,1,1,48.9,5.37
3.6,58995,1660,0.43,73.1,36.6,1,1,45.3,4.87
1.1,29214,384,0.37,40.7,9.0,1,1,84.7,8.61
1.9,51666,1446,0.52,42.5,16.0,1,1,54.3,6.7
1.9,73397,1347,0.29,71.6,8.2,1,1,90.8,7.82
2.3,70697,843,0.23,50.9,19.3,1,0,84.6,9.28
2.1,47461,1433,0.73,52.1,36.9,0,0,43.0,6.35
9.6,270446,5892,0.69,71.6,32.4,1,0,52.1,3.65
2.7,45428,1377,0.77,49.4,30.3,1,0,57.5,7.56
5.2,203845,2214,0.73,60.9,23.7,1,0,75.7,5.7
13.5,322864,9818,0.29,25.1,35.9,1,0,88.6,4.53
7.1,191575,4622,0.43,30.7,20.7,1,1,43.6,4.95
10.0,239140,5746,0.3,44.3,10.2,1,0,55.0,7.62
2.6,82876,1563,0.87,49.7,34.3,1,1,62.6,4.71
2.9,91018,997,0.8,77.9,14.8,1,1,51.0,4.94
0.6,20158,329,0.36,78.2,6.9,0,1,72.7,6.33
2.5,54997,1006,0.47,71.1,9.4,1,0,68.7,7.41
4.2,95661,1689,0.97,38.9,26.3,1,1,59.0,3.75
2.7,48141,1674,0.68,77.8,26.2,1,1,71.0,6.99
1.3,41763,1005,0.84,61.4,14.1,1,1,61.3,5.44
1.8,28943,908,0.41,43.6,30.5,0,0,60.6,7.36
6.9,206950,2791,0.37,62.1,32.1,1,0,55.9,4.64
3.1,113718,1932,0.83,21.0,37.2,1,0,72.4,4.37
5.5,203649,4019,0.75,28.8,25.5,1,0,66.6,4.03
7.6,198039,5091,0.74,69.8,32.3,1,1,51.8,2.79
10.4,274252,7605,0.64,58.7,31.4,0,1,40.8,2.88
0.6,9980,335,0.65,41.9,14.0,1,0,49.1,8.21
12.0,380949,8105,0.79,50.0,15.9,1,0,42.6,4.33
9.4,334654,3485,0.42,74.3,21.7,1,0,65.9,5.64
1.2,25897,581,0.48,57.9,5.7,1,0,53.5,8.1
13.1,334570,6483,0.9,43.9,15.4,1,1,65.2,5.16
13.8,496870,7675,0.45,27.2,21.6,1,1,59.8,3.82
0.9,33832,700,0.64,37.6,8.8,1,0,72.3,7.71
4.2,87547,3061,0.76,78.7,9.4,1,0,83.4,6.42
12.1,347847,4441,1.0,46.2,21.2,0,1,68.8,3.49
11.2,222372,4337,0.55,48.3,30.6,0,0,43.7,5.26
2.8,48567,1325,0.54,49.9,34.2,1,1,41.1,5.9
3.1,118632,1399,0.87,73.0,24.1,0,1,52.8,4.17
5.6,197347,3375,0.84,56.2,21.6,1,1,65.5,5.77
7.3,247113,5461,0.78,61.6,18.4,0,0,42.7,3.19
9.3,150414,7244,0.57,43.4,11.8,1,0,59.7,6.88
5.5,199729,3469,0.46,21.7,10.1,1,1,93.2,6.75
6.9,180049,4989,0.69,75.9,32.7,1,0,45.4,3.41
11.2,264155,6308,0.9,76.9,21.3,1,0,96.9,4.28
0.6,15771,222,0.91,76.9,32.7,1,1,91.4,4.28
3.8,65446,2129,0.29,76.6,29.6,1,1,89.9,5.91
10.7,362911,6180,0.54,68.9,11.8,1,1,91.8,4.57
13.4,396946,9013,0.57,61.1,22.9,1,0,44.8,3.2
7.7,150930,3146,0.98,70.7,20.5,0,1,49.1,3.53
8.0,157286,3864,0.74,56.0,19.8,1,0,48.1,5.89
1.6,31519,775,0.53,28.1,24.0,1,0,46.7,6.27
6.7,110232,5233,0.22,43.5,39.4,1,1,59.7,6.35
8.0,237241,4170,0.65,78.3,33.5,1,0,89.8,4.69
3.6,130966,2464,0.28,41.1,36.6,0,0,55.1,6.82
4.0,62346,2728,0.87,72.1,6.0,0,0,54.7,5.07
5.7,91822,2449,0.8,25.6,9.9,1,1,80.6,5.41
0.3,8827,176,0.57,40.1,8.0,1,1,45.8,8.43
4.8,171446,3610,0.54,41.1,14.2,0,1,61.6,7.53
3.2,73484,1705,0.92,23.1,20.5,1,1,57.7,5.34
4.9,116624,3795,0.43,27.1,27.5,1,1,90.8,5.31
1.8,53729,732,0.4,31.6,22.5,1,1,70.9,5.9
13.4,291941,4503,0.95,70.3,36.6,1,0,78.8,2.12
8.9,139481,6640,0.85,23.8,37.9,1,0,47.7,3.14
10.2,340034,7373,0.86,37.9,10.7,1,1,95.7,4.31
11.8,362718,9426,0.36,20.6,34.9,0,0,59.3,3.81
7.5,220702,4783,0.31,61.7,21.9,0,0,82.4,6.13
1.3,43732,1002,0.22,57.2,20.9,0,1,97.3,8.73
8.1,256851,5748,0.39,58.7,32.5,1,1,70.5,5.82
8.8,177347,6357,0.82,42.5,8.3,1,1,70.5,6.45
11.2,266256,6536,0.39,32.5,35.9,1,1,47.0,3.82
6.5,117537,3180,0.78,63.2,28.5,1,1,63.4,4.44
1.9,34918,1468,0.4,68.7,35.6,1,1,91.1,6.03
4.3,135808,2197,0.52,28.3,39.8,1,0,48.1,4.23
5.4,198597,3101,0.99,49.2,23.1,1,1,95.1,5.41
9.7,378523,5068,0.4,34.9,8.3,1,0,80.0,5.61
8.6,262918,4986,0.5,30.1,10.8,0,0,65.3,5.25
5.3,104706,2859,0.44,64.1,16.3,1,1,72.8,6.39
14.8,261051,4794,0.29,52.3,8.6,0,0,49.0,6.4
9.1,320951,6733,0.59,33.0,33.5,1,0,53.0,4.22
3.6,104862,1858,0.5,38.6,15.4,1,1,57.2,5.18
1.5,46500,908,0.76,78.0,39.2,1,0,63.1,5.15
2.3,79188,847,0.85,70.9,29.6,1,1,94.9,5.52
3.7,120207,1113,0.64,72.8,11.1,0,0,62.1,5.65
2.4,86434,1019,0.23,47.6,21.7,0,0,71.4,7.75
2.8,45910,1825,0.7,57.4,21.3,1,1,49.7,7.45
4.3,144064,1495,0.24,42.6,22.2,1,1,84.2,7.69
2.6,94327,1962,0.69,24.7,23.7,1,1,73.6,4.38
13.5,297996,5482,0.75,44.1,6.1,1,1,66.4,5.35
1.2,37322,484,0.36,55.6,29.0,0,1,96.8,7.88
7.9,179808,3074,0.86,37.2,22.1,1,1,93.4,5.44
6.2,239770,1890,0.93,70.9,32.7,1,0,79.6,4.14
14.7,233348,10107,0.85,29.1,33.5,1,0,95.3,2.94
1.7,49569,1239,0.44,42.0,13.1,1,0,73.9,8.61
6.0,114359,3623,0.67,27.5,6.7,1,0,89.6,6.34
14.5,477060,5731,0.93,44.3,29.6,1,0,64.6,4.38
13.0,251827,5747,0.46,22.4,39.2,1,0,45.2,3.34
12.3,255963,6593,0.86,36.4,20.6,1,1,99.6,3.11
3.9,105840,3007,0.21,44.0,14.1,0,1,49.9,7.46
2.6,97075,1086,0.2,48.7,10.5,1,0,55.1,8.78
10.0,203530,6678,0.81,52.6,15.1,1,1,49.8,4.65
13.9,259380,7245,0.81,36.5,16.5,1,1,60.2,2.2
8.4,283735,3749,0.83,51.4,19.8,1,0,57.4,5.67
8.6,235923,4527,0.94,50.5,27.9,1,1,76.1,4.47
4.2,158726,1409,0.29,39.0,14.6,1,0,99.8,7.95
11.5,215443,8072,0.39,69.8,6.8,0,1,43.2,4.39
2.8,87391,1183,0.92,52.7,18.1,1,0,86.7,7.0
4.9,101095,3218,0.34,39.9,34.9,1,1,47.7,3.71
6.4,120733,2133,0.75,76.8,22.4,1,1,41.2,4.73
7.6,244306,5920,0.62,70.7,38.8,0,1,78.3,3.54
3.6,108510,1442,0.27,79.0,22.6,1,1,92.4,6.56
1.7,58344,1277,0.43,61.5,14.7,1,1,50.6,5.93
9.2,208251,6455,0.62,42.7,11.8,1,0,60.5,7.28
4.3,113429,3394,0.88,36.9,29.3,1,1,50.1,3.41
8.7,219157,4699,0.77,59.8,23.8,0,1,94.4,5.33
2.3,91697,1537,0.7,78.8,26.1,0,1,56.2,4.94
7.2,160986,3503,0.6,57.6,31.4,1,1,66.7,6.53
8.0,178714,3133,0.44,72.9,30.4,1,0,93.7,5.31
0.8,18551,405,0.3,39.7,6.5,1,0,73.2,7.76
5.0,147003,1933,0.53,44.4,33.1,1,1,96.0,6.8
2.0,42962,1595,0.22,74.4,23.6,0,0,95.6,7.69
1.0,36012,331,0.37,65.4,18.7,1,0,67.7,7.71
14.8,321373,8830,0.55,78.9,23.8,1,1,74.9,2.66
4.8,180818,2965,0.53,66.5,26.4,0,0,53.8,4.71
12.1,213647,6913,0.24,46.9,10.2,1,0,99.4,7.11
3.8,119989,2411,0.67,51.9,19.6,1,1,56.7,7.08
10.2,385131,3661,0.64,74.0,16.7,1,0,87.0,4.73
11.4,219159,6586,0.26,53.1,17.3,1,0,58.8,6.23
8.9,350309,3963,0.95,35.3,8.2,0,0,58.8,4.26
7.1,186193,5447,0.28,46.1,10.6,1,1,46.2,7.34
6.2,238721,4207,0.88,51.0,10.7,1,1,73.6,6.3
5.2,167041,4115,0.2,25.8,18.1,1,0,54.7,6.21
13.9,314269,4445,0.91,64.6,36.3,1,0,48.9,2.0
12.5,245542,5514,0.22,26.6,12.2,1,1,53.6,4.73
14.5,327048,5757,0.81,44.3,19.6,1,0,55.1,3.98
1.9,32303,570,0.49,68.3,15.9,1,1,70.2,7.22
11.0,203876,4617,0.79,48.1,32.6,1,1,63.2,4.26
14.1,247954,8999,0.52,70.5,6.8,1,0,44.5,4.03
2.7,69522,1130,0.26,40.5,11.9,1,1,72.2,8.63
1.0,34800,553,0.81,77.5,12.4,1,0,87.3,7.45
11.1,206045,8270,0.26,32.6,39.8,1,0,74.5,5.04
8.6,157331,5574,0.94,22.3,25.0,1,0,98.5,4.31
12.6,392533,6280,0.24,72.3,9.9,1,1,45.9,4.97
2.1,41784,1019,0.58,65.1,14.5,1,0,89.3,7.11
11.9,208045,6297,0.78,33.9,10.9,0,0,70.3,3.58
3.0,57982,1175,0.51,79.1,9.4,0,0,71.3,6.31
2.5,93513,1515,0.37,50.1,32.9,1,1,71.1,7.98
2.5,87562,1188,0.81,77.1,22.4,1,0,59.5,6.36
12.2,291434,8873,0.83,50.3,27.1,0,0,59.5,4.22
10.0,313263,6768,0.94,48.3,16.6,1,1,77.9,4.76
7.8,223076,4749,0.5,46.9,24.4,1,1,42.7,5.57
5.4,171852,2595,0.61,40.1,14.0,1,1,75.3,6.69
13.2,421935,5329,0.49,52.0,15.8,1,0,83.5,5.51
5.9,180829,4050,0.41,47.2,27.8,1,1,61.4,6.14
12.2,265222,6654,0.8,22.2,10.3,1,1,53.0,3.47
6.6,105229,2716,0.47,35.6,26.6,1,0,52.8,5.2
5.7,149209,2248,0.54,32.8,34.8,1,1,44.9,4.03
6.9,258691,2656,0.52,72.0,9.2,1,1,45.4,4.81
4.5,132173,3113,0.77,55.9,36.4,1,1,50.0,5.66
11.2,401576,4648,0.93,65.8,7.8,1,1,41.2,2.7
7.5,300053,4248,0.73,77.4,17.2,1,1,56.0,3.91
3.5,66496,1831,0.58,58.6,26.4,1,0,58.4,7.0
13.5,435769,7959,0.82,79.0,24.6,1,1,99.7,3.75
5.8,183446,4253,0.71,38.7,8.4,0,0,99.5,5.63
8.2,322046,5983,0.25,31.2,33.0,0,1,51.2,4.06
13.6,538989,7146,0.28,44.2,39.1,1,0,52.8,3.78
9.4,301198,2881,0.23,48.2,11.3,0,0,69.5,7.11
1.8,36981,900,0.57,73.7,36.3,0,1,48.9,4.85
14.1,492903,8502,0.86,53.6,24.5,1,1,70.2,4.08
9.4,166428,5451,0.45,37.5,37.8,1,1,64.0,3.76
5.0,173401,3143,0.51,64.6,11.2,1,1,59.5,5.13
2.1,78873,788,0.93,50.3,32.7,1,0,89.4,6.29
11.9,292648,7423,0.87,29.7,7.1,1,1,89.7,4.68
9.3,286156,3640,0.73,54.6,35.9,1,1,99.3,6.25
8.0,206078,5403,0.41,74.7,28.6,1,1,53.4,4.8
13.4,347869,6296,0.29,70.6,18.0,1,1,93.3,4.15
11.8,269218,7747,0.21,55.2,11.7,0,0,72.3,7.15
2.3,77475,737,0.29,42.6,33.6,1,1,75.5,7.17
4.7,179573,2356,0.43,25.2,26.1,0,1,93.8,5.27
3.7,143572,2432,0.64,48.2,17.6,1,0,96.6,7.95
11.2,216148,4614,0.25,65.1,20.5,0,1,83.6,5.07
0.5,18544,351,0.31,41.6,33.9,1,0,60.9,8.05
8.5,285821,5261,0.34,34.1,16.9,1,1,69.4,4.84
11.4,243845,6791,0.71,75.9,8.1,1,1,76.9,5.05
13.2,219395,6270,0.69,69.3,36.9,1,0,89.7,3.22
5.1,111347,2777,0.64,58.3,18.6,1,0,79.5,7.98
12.3,465717,7375,0.4,28.2,17.2,1,1,61.9,3.05
1.7,51161,890,0.5,28.7,12.2,0,1,65.1,6.36
12.7,419329,8242,0.28,26.2,36.4,1,1,43.0,2.17
1.9,40979,988,0.38,57.0,12.6,1,0,95.5,8.9
6.0,196566,2390,0.92,26.9,27.3,1,0,45.3,3.41
12.0,187799,4867,0.98,70.6,35.8,1,1,74.8,3.25
2.2,54832,681,0.72,79.6,6.2,1,0,92.3,7.79
3.4,105463,1549,0.93,42.0,34.0,0,1,65.3,5.58
10.8,202076,7307,0.71,47.2,19.4,1,0,88.0,6.19
10.8,384230,7529,0.23,62.7,28.0,1,1,88.2,4.72
9.6,200767,3859,1.0,76.2,18.0,1,0,43.6,3.96
10.4,325882,8114,0.28,73.6,29.3,0,1,64.7,4.14
8.1,204579,4487,0.75,23.5,13.9,1,1,81.5,4.84
3.8,112936,2865,0.4,30.1,5.8,0,1,65.3,7.05
5.2,91711,3388,0.51,65.3,38.2,0,0,72.7,5.12
2.7,42011,1801,0.72,61.3,5.6,1,0,75.7,6.93
13.6,514262,4667,0.55,28.0,33.8,1,0,49.1,2.0
8.8,190251,3588,0.4,50.1,10.9,0,1,64.7,6.29
6.0,213405,1830,0.47,66.8,18.7,1,1,41.7,4.62
6.9,277091,4560,0.47,33.1,33.8,1,1,49.0,4.06
14.2,288246,6710,0.97,72.3,12.2,1,0,70.7,3.71
2.3,49753,1595,0.84,23.2,35.3,0,1,74.4,3.61
8.8,277622,4128,0.57,66.9,22.4,1,0,48.8,3.21
7.6,296979,5385,0.36,56.9,17.8,1,0,85.3,6.81
9.2,347569,3351,0.85,38.9,28.2,0,1,62.4,2.29
0.3,7490,105,0.33,63.3,16.9,1,0,95.2,8.68
13.1,456266,6154,0.37,66.9,17.2,1,1,63.3,3.62
14.0,257176,7050,0.49,76.0,30.7,0,1,49.0,2.67
8.5,334298,4021,0.9,42.1,15.8,1,1,85.5,5.69
10.4,408678,7125,0.31,61.2,12.0,1,1,74.1,4.41
13.8,264202,4822,0.3,56.2,33.3,1,0,63.2,6.12
10.6,238540,5046,0.6,51.5,33.2,1,1,61.4,4.54
2.3,40050,1644,0.42,73.4,22.4,0,0,49.0,6.62
8.6,188385,2882,0.65,20.2,23.4,0,0,60.5,3.98
9.1,322156,7018,0.56,36.9,29.4,1,1,41.8,3.06
6.4,155600,5046,0.55,52.3,22.8,1,1,70.1,6.02
11.0,190112,3803,0.29,30.7,19.6,1,0,93.8,5.94
14.0,330144,6246,0.31,74.5,39.8,1,0,87.7,4.92
13.9,548879,6750,0.86,58.9,10.2,0,1,41.7,3.36
6.8,207896,4654,0.91,48.7,25.7,1,0,92.9,6.2
1.7,43151,1016,0.39,68.9,36.0,1,1,67.1,5.46
14.8,283095,9191,0.29,47.1,29.1,1,0,51.5,5.48
12.6,498990,8541,0.24,53.5,35.8,1,0,85.1,5.4
1.9,66423,671,0.69,20.2,16.8,0,1,59.4,5.32
13.8,304388,9898,0.77,41.9,14.5,1,1,55.2,4.81
13.0,218584,8518,0.5,28.3,34.8,1,1,49.7,2.09
7.8,127756,4581,0.74,61.4,18.8,0,1,69.2,4.18
8.9,159728,6606,0.77,48.7,29.8,1,0,45.6,4.49
6.0,176674,3891,0.95,38.1,10.2,1,1,87.1,5.05
0.8,31394,329,0.25,48.1,31.5,1,0,68.2,7.98
